createdAt,plant_stage,air_humidity_percent,soil_humidity_percent,celcius_grade_temperature,precipitation_detected,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,altitude_masl,deviceHubId,sectionId,class_intent
2024-02-28 14:00:00,fructificacion,74.54,61.36,21.95,0,11.07,19.01,187.44,1573,HUB-014,SEC-041,n_deficiency_severe
2024-06-05 11:00:00,floracion,61.27,17.37,19.9,0,29.19,13.89,170.81,1822,HUB-010,SEC-002,water_deficit_floracion
2024-06-18 00:00:00,plantula,64.95,17.72,22.38,0,30.53,20.42,178.67,1713,HUB-014,SEC-005,water_deficit_plantula
2024-08-07 02:00:00,vegetativo,64.17,53.44,19.75,0,10.53,14.66,199.43,1861,HUB-019,SEC-068,n_deficiency_severe
2024-10-14 12:00:00,vegetativo,64.39,54.56,20.44,0,27.56,16.35,207.03,1778,HUB-011,SEC-010,optimal_*
2024-10-26 16:00:00,fructificacion,58.95,52.97,19.67,0,26.5,18.92,93.98,2013,HUB-022,SEC-024,k_deficiency_moderate
2024-04-07 06:00:00,floracion,73.65,69.83,19.99,1,45.0,14.82,188.48,1589,HUB-011,SEC-004,optimal_or_n_excess_mix
2024-11-20 01:00:00,floracion,58.49,12.81,25.97,0,23.56,22.13,216.42,1497,HUB-005,SEC-045,water_deficit_floracion
2024-03-07 13:00:00,floracion,83.39,61.75,21.31,1,28.82,14.57,226.14,1867,HUB-015,SEC-003,optimal_*
2024-05-11 09:00:00,maduracion,58.72,18.63,22.31,0,29.81,18.74,158.59,1995,HUB-024,SEC-064,water_deficit_maduracion
2024-03-10 18:00:00,floracion,50.96,67.78,25.4,0,39.01,12.54,122.05,1514,HUB-002,SEC-032,p_deficiency_moderate
2024-12-14 06:00:00,vegetativo,65.03,19.41,19.16,0,33.51,11.8,206.51,1776,HUB-024,SEC-006,water_deficit_vegetativo
2024-09-14 02:00:00,floracion,86.82,65.58,19.24,1,25.38,11.35,189.12,1774,HUB-008,SEC-059,fungal_risk_botrytis_floracion
2024-06-25 21:00:00,vegetativo,75.13,54.83,20.24,1,25.47,16.5,163.49,1521,HUB-018,SEC-024,fungal_risk_roya_vegetativo
2024-09-04 16:00:00,maduracion,55.16,11.25,23.78,0,25.31,19.81,156.78,1315,HUB-001,SEC-058,water_deficit_maduracion
2024-04-03 03:00:00,vegetativo,56.84,51.48,22.02,0,29.41,15.24,165.16,1444,HUB-012,SEC-038,optimal_*
2024-01-27 05:00:00,vegetativo,94.99,67.25,19.81,1,26.9,18.0,202.74,1747,HUB-009,SEC-011,optimal_*
2024-01-31 02:00:00,fructificacion,67.51,66.87,22.13,1,30.11,26.09136201894846,202.6,1115,HUB-014,SEC-053,optimal_*+p_excess_hint
2024-02-17 02:00:00,vegetativo,90.61,75.44,21.78,1,19.48,17.62,220.47,1828,HUB-005,SEC-013,fungal_risk_roya_vegetativo
2024-06-06 12:00:00,vegetativo,79.47,69.91,20.68,1,25.7,13.34,201.17,1613,HUB-011,SEC-053,fungal_risk_roya_vegetativo
2024-09-07 17:00:00,vegetativo,55.48,47.19,21.37,0,21.74,18.64,197.02,1658,HUB-025,SEC-061,optimal_*
2024-11-22 22:00:00,plantula,63.3,52.54,20.26,0,31.36,11.67,197.18,1842,HUB-025,SEC-019,optimal_*
2024-01-20 07:00:00,floracion,73.68,51.62,22.6,1,21.03,19.88,217.58,1458,HUB-003,SEC-049,n_deficiency_moderate
2024-10-06 00:00:00,vegetativo,67.13,15.03,22.0,0,26.64,14.16,189.79,1521,HUB-006,SEC-060,water_deficit_vegetativo
2024-02-09 19:00:00,floracion,54.68,46.18,22.64,0,29.04,17.17,226.61,1550,HUB-008,SEC-024,optimal_*
2024-10-18 11:00:00,maduracion,75.98,13.76,20.97,0,35.83,16.19,226.25,1862,HUB-009,SEC-047,water_deficit_maduracion
2024-03-23 22:00:00,fructificacion,82.65,15.79,19.47,0,36.33,15.94,189.39,1313,HUB-024,SEC-028,water_deficit_fructificacion
2024-08-13 08:00:00,vegetativo,85.31,62.16,20.3,1,14.43,19.41,173.19,1779,HUB-023,SEC-062,fungal_risk_roya_vegetativo
2024-09-08 09:00:00,floracion,85.55,50.12,23.45,1,35.37,15.79,139.83,1575,HUB-025,SEC-012,k_deficiency_moderate
2024-07-15 06:00:00,fructificacion,53.64,49.23,25.0,0,14.61,14.58,219.23,1659,HUB-025,SEC-056,n_deficiency_moderate
2024-03-24 15:00:00,vegetativo,70.34,54.8,19.14,0,34.63,13.33,126.44,2020,HUB-002,SEC-015,k_deficiency_moderate
2024-06-24 11:00:00,fructificacion,81.87,54.37,21.65,1,31.18,11.29,120.37,1798,HUB-015,SEC-054,p_deficiency_moderate
2024-09-01 01:00:00,fructificacion,54.87,55.23,22.47,0,32.48,22.246977502502595,227.13,1697,HUB-016,SEC-002,optimal_*+p_excess_hint
2024-06-24 12:00:00,floracion,81.76,65.17,19.63,1,17.24,14.61,203.96,1857,HUB-001,SEC-021,fungal_risk_botrytis_floracion
2024-01-17 01:00:00,vegetativo,99.44,55.37,22.11,1,32.18,18.8,183.63,1933,HUB-024,SEC-038,optimal_*
2024-01-24 04:00:00,vegetativo,50.84,48.98,22.46,0,9.62,9.54,152.58,1523,HUB-015,SEC-014,n_deficiency_severe
2024-05-09 14:00:00,fructificacion,76.31,51.31,21.3,0,18.0,16.98,198.66,1685,HUB-009,SEC-053,optimal_*
2024-06-13 10:00:00,maduracion,79.84,61.36,18.39,1,43.15,16.01,186.43,1655,HUB-019,SEC-008,fungal_risk_ojo_gallo_maduracion
2024-03-06 11:00:00,maduracion,58.46,8.0,19.14,0,35.15,17.39,115.75,1808,HUB-004,SEC-019,water_deficit_maduracion
2024-07-01 18:00:00,floracion,59.63,57.46,23.12,0,29.07,19.8,216.21,1587,HUB-014,SEC-037,optimal_*
2024-01-10 06:00:00,floracion,84.95,48.55,21.89,1,32.7,11.04,160.59,1755,HUB-003,SEC-045,p_deficiency_moderate
2024-11-11 17:00:00,floracion,74.63,66.45,21.71,1,18.1,18.04,193.16,1704,HUB-015,SEC-008,optimal_*
2024-08-29 01:00:00,plantula,78.04,46.55,21.78,1,12.02,12.29,198.33,1661,HUB-025,SEC-021,n_deficiency_severe
2024-08-08 12:00:00,maduracion,58.91,23.08,24.21,0,26.72,21.11,193.99,1384,HUB-015,SEC-021,water_deficit_maduracion
2024-12-16 07:00:00,vegetativo,78.88,59.42,21.01,1,36.26,34.58664970235151,257.52,2059,HUB-014,SEC-052,optimal_*+p_excess_hint
2024-05-27 15:00:00,vegetativo,81.7,68.09,18.59,1,29.32,15.77,203.75,1820,HUB-008,SEC-064,fungal_risk_roya_vegetativo
2024-03-21 14:00:00,vegetativo,81.4,63.77,22.18,1,39.5,14.89,205.56,1637,HUB-020,SEC-015,fungal_risk_roya_vegetativo
2024-10-04 04:00:00,floracion,84.24,75.73,19.58,1,33.65,18.36,163.13,2059,HUB-023,SEC-051,excess_humidity_soil
2024-05-11 14:00:00,vegetativo,68.13,57.21,22.15,0,31.07,8.67,216.19,1830,HUB-004,SEC-040,p_deficiency_moderate
2024-10-02 13:00:00,vegetativo,79.76,50.51,17.63,1,16.78,20.82,180.4,1799,HUB-019,SEC-053,n_deficiency_moderate
2024-03-20 05:00:00,floracion,85.26,69.65,18.54,1,23.12,19.48,161.11,1896,HUB-018,SEC-029,fungal_risk_botrytis_floracion
2024-02-23 11:00:00,floracion,80.54,62.35,24.77,1,28.49,13.85,189.06,1649,HUB-016,SEC-065,optimal_*
2024-12-24 20:00:00,fructificacion,87.88,60.92,18.08,1,52.11565741730887,16.58,161.24,2049,HUB-015,SEC-063,optimal_or_n_excess_mix
2024-11-03 06:00:00,floracion,60.05,50.36,19.78,0,9.36,15.37,270.5,1974,HUB-009,SEC-053,n_deficiency_severe
2024-10-23 11:00:00,cosecha,79.91,78.71,19.83,1,36.94,17.98,168.3,1968,HUB-004,SEC-025,excess_humidity_soil
2024-03-23 10:00:00,floracion,55.94,21.95,21.95,0,38.87,17.58,185.42,1584,HUB-024,SEC-025,water_deficit_floracion
2024-11-15 05:00:00,fructificacion,56.82,64.99,21.1,0,10.79,19.94,223.48,1771,HUB-004,SEC-015,n_deficiency_severe
2024-02-17 06:00:00,vegetativo,86.23,51.64,22.93,1,31.59,5.71,166.81,1620,HUB-009,SEC-038,p_deficiency_severe
2024-02-07 16:00:00,vegetativo,56.94,16.5,22.65,0,32.57,19.03,183.61,1573,HUB-008,SEC-059,water_deficit_vegetativo
2024-10-20 05:00:00,vegetativo,73.05,83.39,20.88,1,16.64,19.58,208.19,1511,HUB-012,SEC-045,excess_humidity_soil
2024-04-15 07:00:00,floracion,60.33,56.31,21.33,0,33.95,10.6,125.18,1928,HUB-022,SEC-057,k_deficiency_moderate
2024-07-11 22:00:00,fructificacion,58.07,51.37,21.66,0,19.3,15.57,210.38,1758,HUB-007,SEC-057,n_deficiency_moderate
2024-11-26 20:00:00,fructificacion,53.45,54.24,22.62,0,28.81,6.22,198.18,1550,HUB-002,SEC-022,p_deficiency_severe
2024-01-18 11:00:00,vegetativo,81.9,54.51,23.29,1,29.44,17.89,120.01,1333,HUB-002,SEC-003,k_deficiency_moderate
2024-12-20 20:00:00,floracion,91.29,68.79,18.58,1,24.63,19.99,174.49,1918,HUB-002,SEC-010,optimal_*
2024-10-25 19:00:00,floracion,72.65,58.2,23.79,1,31.13,12.07,149.99,1967,HUB-013,SEC-022,fungal_risk_botrytis_floracion
2024-02-04 16:00:00,vegetativo,61.15,61.54,22.77,0,19.79,11.42,192.83,1407,HUB-006,SEC-031,n_deficiency_moderate
2024-02-08 19:00:00,fructificacion,81.52,63.71,21.05,1,36.97,13.31,186.47,1558,HUB-023,SEC-053,p_deficiency_moderate
2024-01-18 19:00:00,vegetativo,60.88,52.3,23.01,0,29.97,5.75,214.1,1871,HUB-015,SEC-066,p_deficiency_severe
2024-11-29 00:00:00,plantula,72.16,15.21,22.47,0,38.38,15.23,109.5,1834,HUB-025,SEC-027,water_deficit_plantula
2024-04-22 05:00:00,maduracion,49.11,59.41,24.9,0,18.82,17.04,172.22,1453,HUB-017,SEC-003,n_deficiency_moderate
2024-03-06 01:00:00,floracion,53.21,58.26,23.4,0,33.36,15.2,188.62,1540,HUB-005,SEC-003,optimal_*
2024-09-29 18:00:00,vegetativo,81.66,67.12,19.99,1,25.49,18.21,119.44,1662,HUB-001,SEC-025,fungal_risk_roya_vegetativo
2024-08-10 19:00:00,floracion,65.51,52.95,23.45,0,30.15,14.45,203.26,1579,HUB-014,SEC-061,optimal_*
2024-12-26 20:00:00,plantula,82.5,11.96,23.75,0,35.52,11.79,168.83,1856,HUB-024,SEC-056,water_deficit_plantula
2024-01-24 09:00:00,maduracion,61.25,54.75,24.62,0,13.68,11.17,168.26,1321,HUB-017,SEC-067,n_deficiency_severe
2024-04-29 01:00:00,fructificacion,59.2,55.73,26.4,0,23.74,11.86,168.06,1432,HUB-022,SEC-004,optimal_*
2024-08-02 13:00:00,vegetativo,85.74,50.48,20.42,1,35.81,8.0,190.06,1853,HUB-017,SEC-061,p_deficiency_moderate
2024-03-10 22:00:00,vegetativo,69.32,51.02,21.63,1,25.79,12.31,63.66,1480,HUB-012,SEC-011,k_deficiency_severe
2024-01-13 20:00:00,vegetativo,79.41,59.92,17.84,1,18.59,17.41,223.25,2014,HUB-002,SEC-057,fungal_risk_roya_vegetativo
2024-02-08 17:00:00,cosecha,56.11,47.28,23.06,0,21.55,20.67,309.83,1686,HUB-002,SEC-012,k_excess
2024-07-06 08:00:00,fructificacion,56.42,55.55,23.44,0,17.32,6.22,195.92,1471,HUB-008,SEC-010,p_deficiency_severe
2024-03-23 11:00:00,vegetativo,81.07,53.6,21.41,0,34.26,6.62,208.69,1686,HUB-007,SEC-008,p_deficiency_severe
2024-08-28 13:00:00,fructificacion,70.14,74.87,21.75,1,21.01,10.69,170.22,1527,HUB-008,SEC-030,excess_humidity_soil
2024-01-02 16:00:00,cosecha,76.24,52.73,20.52,1,34.25,15.08,114.56,1856,HUB-004,SEC-055,k_deficiency_moderate
2024-04-08 06:00:00,fructificacion,78.26,78.07,22.0,1,22.18,16.85,150.71,1505,HUB-005,SEC-029,excess_humidity_soil
2024-02-21 03:00:00,cosecha,86.76,45.96,21.35,1,28.86,6.64,161.25,1840,HUB-019,SEC-028,p_deficiency_severe
2024-03-05 06:00:00,floracion,87.2,40.0,21.42,1,10.6,15.37,181.75,1769,HUB-015,SEC-026,n_deficiency_severe
2024-09-21 23:00:00,floracion,79.71,66.14,22.86,1,34.05,16.86,135.15,1469,HUB-002,SEC-067,fungal_risk_botrytis_floracion
2024-09-13 06:00:00,maduracion,81.68,75.08,20.85,1,26.67,16.28,124.53,1685,HUB-005,SEC-054,excess_humidity_soil
2024-12-30 07:00:00,floracion,67.11,57.74,22.41,0,24.78,9.35,194.94,1788,HUB-008,SEC-016,p_deficiency_moderate
2024-12-08 21:00:00,vegetativo,70.8,81.61,21.31,1,27.85,10.0,283.07,1260,HUB-008,SEC-026,excess_humidity_soil
2024-12-08 13:00:00,fructificacion,76.91,16.85,19.78,0,32.95,16.2,152.1,2013,HUB-003,SEC-054,water_deficit_fructificacion
2024-12-22 07:00:00,floracion,86.87,65.48,20.86,1,34.64,5.5,189.88,1848,HUB-003,SEC-046,p_deficiency_severe
2024-09-24 12:00:00,floracion,86.29,70.22,16.57,1,41.89,8.29,144.3,1999,HUB-007,SEC-062,p_deficiency_moderate
2024-04-17 14:00:00,floracion,60.02,59.28,23.56,0,20.14,17.82,192.22,1690,HUB-019,SEC-044,n_deficiency_moderate
2024-01-24 10:00:00,plantula,56.87,15.54,23.45,0,31.61,15.6,146.94,1653,HUB-001,SEC-068,water_deficit_plantula
2024-08-16 12:00:00,vegetativo,84.35,51.96,20.23,1,36.7,8.58,219.7,2139,HUB-019,SEC-051,p_deficiency_moderate
2024-11-25 14:00:00,floracion,55.69,57.86,26.42,0,32.99,21.27,260.0,1237,HUB-001,SEC-004,optimal_*
2024-07-24 00:00:00,plantula,69.08,55.73,20.78,1,25.51,15.73,207.42,1930,HUB-019,SEC-067,optimal_*
2024-07-19 07:00:00,floracion,85.05,79.37,22.35,1,29.84,15.64,203.82,1716,HUB-024,SEC-044,excess_humidity_soil
2024-09-27 03:00:00,floracion,69.45,43.66,20.32,0,20.66,13.16,176.09,1885,HUB-017,SEC-067,n_deficiency_moderate
2024-01-26 03:00:00,cosecha,89.25,77.14,20.74,1,25.04,16.36,217.02,1985,HUB-025,SEC-043,excess_humidity_soil
2024-07-30 17:00:00,vegetativo,65.88,52.15,18.24,0,34.5,12.68,116.12,1930,HUB-016,SEC-006,k_deficiency_moderate
2024-12-11 18:00:00,fructificacion,67.8,56.63,24.0,0,23.7,15.97,190.4,1717,HUB-001,SEC-068,optimal_*
2024-04-05 11:00:00,vegetativo,68.26,53.42,17.82,1,30.2,17.0,392.05,1950,HUB-020,SEC-001,k_excess
2024-06-15 10:00:00,vegetativo,47.49,43.69,20.71,0,30.18,10.74,174.7,1623,HUB-013,SEC-012,optimal_*
2024-02-26 13:00:00,fructificacion,77.55,57.01,20.7,1,26.59,19.17,359.91,1722,HUB-002,SEC-050,k_excess
2024-11-28 23:00:00,vegetativo,60.73,19.64,24.42,0,35.47,14.62,232.92,1599,HUB-025,SEC-005,water_deficit_vegetativo
2024-02-07 08:00:00,fructificacion,89.38,73.5,24.15,1,31.06,15.82,170.12,1804,HUB-019,SEC-054,excess_humidity_soil
2024-06-16 00:00:00,floracion,56.93,61.66,23.26,0,28.37,13.06,156.49,1419,HUB-016,SEC-027,optimal_*
2024-01-10 21:00:00,fructificacion,56.08,17.41,22.51,0,30.79,17.66,117.22,1943,HUB-009,SEC-033,water_deficit_fructificacion
2024-12-19 00:00:00,floracion,62.07,63.32,22.54,0,12.74,22.54,185.66,1836,HUB-019,SEC-046,n_deficiency_severe
2024-09-24 15:00:00,maduracion,91.25,64.94,17.96,1,23.17,14.82,131.01,1831,HUB-013,SEC-040,fungal_risk_ojo_gallo_maduracion
2024-12-06 02:00:00,vegetativo,94.51,76.85,20.04,1,39.62,11.97,150.78,2048,HUB-008,SEC-031,excess_humidity_soil
2024-04-16 01:00:00,vegetativo,55.7,22.67,20.78,0,29.49,11.3,205.13,1514,HUB-005,SEC-022,water_deficit_vegetativo
2024-05-08 11:00:00,floracion,54.82,21.54,23.09,0,34.38,16.62,189.46,1685,HUB-006,SEC-049,water_deficit_floracion
2024-10-20 02:00:00,plantula,75.72,51.16,23.0,1,26.92,15.25,117.91,1748,HUB-010,SEC-070,k_deficiency_moderate
2024-04-11 13:00:00,floracion,64.53,54.35,23.71,0,33.72,16.34,63.65,1556,HUB-023,SEC-019,k_deficiency_severe
2024-02-29 01:00:00,floracion,67.38,45.56,21.39,0,23.27,17.02,65.62,1753,HUB-017,SEC-069,k_deficiency_severe
2024-07-16 15:00:00,floracion,54.53,50.05,22.39,0,13.37,17.39,160.72,1478,HUB-001,SEC-059,n_deficiency_severe
2024-08-06 18:00:00,floracion,48.95,59.19,24.1,0,10.94,16.16,174.74,1448,HUB-023,SEC-054,n_deficiency_severe
2024-04-17 13:00:00,floracion,62.14,53.96,18.37,0,25.53,18.51,322.56,1814,HUB-007,SEC-032,k_excess
2024-03-18 22:00:00,vegetativo,62.55,50.21,25.72,0,37.86,9.63,237.02,1279,HUB-019,SEC-010,p_deficiency_moderate
2024-04-14 02:00:00,floracion,46.78,20.61,22.94,0,20.39,15.04,219.24,1508,HUB-021,SEC-009,water_deficit_floracion
2024-07-31 08:00:00,floracion,69.37,45.56,20.63,0,33.27,29.451986774914317,158.45,1809,HUB-021,SEC-032,optimal_*+p_excess_hint
2024-04-22 07:00:00,plantula,71.65,21.08,19.51,0,41.95,17.56,195.09,1807,HUB-023,SEC-038,water_deficit_plantula
2024-04-16 14:00:00,maduracion,62.71,60.1,22.47,0,36.17,16.79,280.54,1890,HUB-013,SEC-058,k_excess
2024-08-18 00:00:00,cosecha,69.26,58.6,20.26,0,30.63,14.31,193.62,1872,HUB-021,SEC-020,optimal_*
2024-04-10 07:00:00,fructificacion,55.8,16.95,20.55,0,23.02,14.96,189.53,2092,HUB-007,SEC-008,water_deficit_fructificacion
2024-08-17 23:00:00,maduracion,67.39,49.25,21.14,0,31.11,14.55,131.76,1932,HUB-015,SEC-047,optimal_*
2024-05-01 14:00:00,cosecha,73.86,81.56,18.45,1,22.39,18.34,156.79,1735,HUB-007,SEC-051,excess_humidity_soil
2024-09-13 22:00:00,fructificacion,77.23,60.22,20.67,1,25.96,13.04,212.52,1658,HUB-012,SEC-066,optimal_*
2024-07-23 10:00:00,floracion,65.65,59.43,22.39,0,31.51,11.83,198.19,2008,HUB-020,SEC-006,optimal_*
2024-08-01 22:00:00,maduracion,56.4,60.24,22.66,0,27.5,11.92,260.0,1223,HUB-002,SEC-064,k_excess
2024-11-22 12:00:00,plantula,59.32,57.22,23.54,0,14.0,16.53,192.42,1643,HUB-013,SEC-018,n_deficiency_moderate
2024-09-25 10:00:00,maduracion,41.29,20.99,24.38,0,19.8,11.0,193.56,1263,HUB-011,SEC-032,water_deficit_maduracion
2024-03-08 22:00:00,maduracion,75.46,65.62,20.27,1,28.64,13.19,194.47,1510,HUB-007,SEC-048,fungal_risk_ojo_gallo_maduracion
2024-02-10 22:00:00,floracion,74.43,67.41,20.22,1,20.08,12.55,232.63,1683,HUB-003,SEC-055,n_deficiency_moderate
2024-08-11 23:00:00,floracion,74.34,20.31,23.11,0,26.46,14.42,154.11,1898,HUB-013,SEC-004,water_deficit_floracion
2024-04-09 12:00:00,fructificacion,67.46,22.04,21.49,0,27.49,17.58,189.56,2069,HUB-022,SEC-046,water_deficit_fructificacion
2024-05-28 21:00:00,cosecha,81.42,58.67,21.76,1,13.86,20.82,176.59,1426,HUB-005,SEC-033,n_deficiency_severe
2024-10-02 16:00:00,floracion,67.24,54.28,20.39,0,31.19,6.95,160.81,2059,HUB-014,SEC-039,p_deficiency_severe
2024-06-15 10:00:00,maduracion,83.73,61.88,21.55,1,23.45,14.64,254.98,1598,HUB-018,SEC-052,fungal_risk_ojo_gallo_maduracion
2024-07-28 20:00:00,maduracion,55.81,47.88,21.65,0,34.36,6.31,180.42,1279,HUB-006,SEC-006,p_deficiency_severe
2024-07-05 18:00:00,floracion,90.41,76.27,18.3,1,31.46,16.17,178.15,1878,HUB-014,SEC-027,excess_humidity_soil
2024-08-17 20:00:00,maduracion,61.99,63.13,20.03,0,28.43,9.0,186.98,1736,HUB-014,SEC-034,p_deficiency_severe
2024-07-11 04:00:00,vegetativo,56.67,52.51,21.55,0,31.54,12.5,149.26,1502,HUB-016,SEC-058,optimal_*
2024-09-16 05:00:00,floracion,76.27,74.44,17.5,1,27.79,12.74,229.66,1706,HUB-007,SEC-009,excess_humidity_soil
2024-07-04 15:00:00,fructificacion,85.82,61.87,18.28,1,30.62,14.59,179.13,1950,HUB-011,SEC-009,optimal_*
2024-11-04 13:00:00,floracion,91.4,74.56,20.21,1,22.63,19.8,154.51,1621,HUB-012,SEC-024,excess_humidity_soil
2024-04-20 18:00:00,floracion,66.51,23.43,19.88,0,34.45,12.32,171.58,1655,HUB-015,SEC-042,water_deficit_floracion
2024-01-12 11:00:00,floracion,75.3,50.83,21.24,1,29.09,11.47,192.08,1865,HUB-001,SEC-055,p_deficiency_moderate
2024-09-19 12:00:00,maduracion,55.3,43.82,21.05,0,22.47,13.28,195.37,1698,HUB-005,SEC-036,n_deficiency_moderate
2024-05-31 21:00:00,vegetativo,53.19,21.23,20.96,0,33.88,18.31,158.22,1698,HUB-002,SEC-054,water_deficit_vegetativo
2024-02-20 15:00:00,floracion,92.9,74.27,21.7,1,34.97,17.64,179.14,1877,HUB-019,SEC-026,excess_humidity_soil
2024-08-21 08:00:00,floracion,76.45,62.83,19.28,1,27.32,18.64,178.29,1521,HUB-008,SEC-058,fungal_risk_botrytis_floracion
2024-09-11 10:00:00,maduracion,69.44,64.0,22.64,1,16.15,16.6,160.53,1855,HUB-022,SEC-041,n_deficiency_moderate
2024-04-21 10:00:00,vegetativo,70.73,71.46,19.9,1,30.29,13.33,162.03,1843,HUB-019,SEC-049,fungal_risk_roya_vegetativo
2024-03-02 18:00:00,maduracion,83.42,88.54,20.73,1,22.98,16.36,161.53,1767,HUB-008,SEC-030,excess_humidity_soil
2024-12-17 10:00:00,vegetativo,74.35,70.59,24.43,1,28.15,13.38,205.24,1499,HUB-018,SEC-032,optimal_*
2024-09-22 18:00:00,vegetativo,49.28,11.76,24.21,0,36.57,12.62,231.19,1684,HUB-021,SEC-059,water_deficit_vegetativo
2024-03-26 22:00:00,floracion,67.76,22.27,21.22,0,25.77,18.16,181.91,1722,HUB-018,SEC-061,water_deficit_floracion
2024-01-12 11:00:00,vegetativo,57.53,24.49,18.08,0,37.52,14.41,181.29,1918,HUB-015,SEC-008,water_deficit_vegetativo
2024-02-21 01:00:00,maduracion,95.6,44.04,21.88,1,26.9,19.47,103.68,1806,HUB-009,SEC-013,k_deficiency_moderate
2024-03-29 00:00:00,vegetativo,57.5,51.42,23.83,0,31.37,12.15,158.6,1585,HUB-024,SEC-055,optimal_*
2024-05-26 08:00:00,vegetativo,44.96,63.64,23.5,1,32.07,16.97,296.26,1325,HUB-003,SEC-036,k_excess
2024-11-14 07:00:00,fructificacion,90.75,63.7,16.41,1,20.56,17.81,139.09,1830,HUB-021,SEC-066,optimal_*
2024-02-03 07:00:00,fructificacion,82.12,80.72,20.29,1,20.81,17.11,205.21,2161,HUB-019,SEC-029,excess_humidity_soil
2024-01-14 16:00:00,cosecha,72.96,25.47,23.72,0,35.06,16.68,217.11,1396,HUB-003,SEC-039,water_deficit_cosecha
2024-06-29 14:00:00,floracion,60.53,51.66,24.47,1,12.45,18.8,204.19,1375,HUB-024,SEC-058,n_deficiency_severe
2024-03-05 12:00:00,maduracion,68.28,54.07,23.66,1,22.96,7.51,137.46,1607,HUB-009,SEC-018,p_deficiency_severe
2024-12-24 22:00:00,fructificacion,83.64,47.03,17.49,1,20.07,12.06,152.75,2017,HUB-016,SEC-049,n_deficiency_moderate
2024-03-30 21:00:00,plantula,73.53,56.48,21.29,1,25.97,16.85,227.14,1382,HUB-013,SEC-035,optimal_*
2024-08-11 02:00:00,fructificacion,55.55,12.14,23.42,0,30.34,11.0,195.45,1694,HUB-001,SEC-014,water_deficit_fructificacion
2024-11-11 13:00:00,vegetativo,66.19,60.45,20.74,1,23.37,19.21,243.16,1435,HUB-017,SEC-010,fungal_risk_roya_vegetativo
2024-01-15 08:00:00,vegetativo,70.53,25.84,24.39,0,34.3,16.69,161.45,1449,HUB-018,SEC-054,water_deficit_vegetativo
2024-06-05 14:00:00,floracion,69.15,54.08,20.93,1,18.15,15.33,120.94,1260,HUB-017,SEC-025,n_deficiency_moderate
2024-12-06 12:00:00,maduracion,74.65,55.96,19.5,0,29.67,20.52,174.03,1955,HUB-023,SEC-030,optimal_*
2024-04-17 19:00:00,vegetativo,82.38,68.2,24.85,1,18.7,14.15,215.17,1579,HUB-007,SEC-012,fungal_risk_roya_vegetativo
2024-07-18 03:00:00,vegetativo,49.16,14.72,22.8,0,35.57,14.94,214.98,1409,HUB-019,SEC-070,water_deficit_vegetativo
2024-02-08 00:00:00,vegetativo,78.03,63.39,21.81,1,28.2,22.4,212.87,1668,HUB-020,SEC-022,optimal_*
2024-10-15 17:00:00,vegetativo,74.34,53.91,21.26,0,26.43,17.85,134.79,2074,HUB-008,SEC-036,k_deficiency_moderate
2024-10-12 02:00:00,vegetativo,63.57,12.09,19.4,0,27.91,16.53,203.5,2058,HUB-009,SEC-010,water_deficit_vegetativo
2024-09-17 05:00:00,vegetativo,68.69,65.48,19.09,1,29.81,12.48,172.79,1733,HUB-019,SEC-042,fungal_risk_roya_vegetativo
2024-01-31 10:00:00,floracion,72.91,63.56,17.86,1,34.35,17.73,176.67,1606,HUB-013,SEC-011,fungal_risk_botrytis_floracion
2024-06-06 11:00:00,vegetativo,55.38,20.94,20.49,0,31.97,16.26,220.93,1669,HUB-021,SEC-011,water_deficit_vegetativo
2024-10-19 20:00:00,vegetativo,75.95,68.19,19.33,1,34.92,19.72,193.14,1677,HUB-011,SEC-050,fungal_risk_roya_vegetativo
2024-09-06 02:00:00,fructificacion,81.24,52.52,23.27,1,17.07,12.68,176.09,1628,HUB-016,SEC-038,n_deficiency_moderate
2024-03-20 12:00:00,fructificacion,79.85,56.43,18.63,1,32.43,10.97,194.21,1628,HUB-012,SEC-064,p_deficiency_moderate
2024-07-05 03:00:00,vegetativo,76.0,46.13,17.02,0,24.76,20.02,181.25,2007,HUB-014,SEC-052,optimal_*
2024-12-04 13:00:00,fructificacion,59.82,56.7,23.19,0,32.86,8.75,189.71,1861,HUB-021,SEC-001,p_deficiency_severe
2024-05-09 03:00:00,floracion,63.81,65.22,17.41,1,23.81,17.45,240.6,1882,HUB-009,SEC-061,fungal_risk_botrytis_floracion
2024-12-21 02:00:00,floracion,78.48,70.2,23.07,1,31.35,23.193596554100672,157.53,1706,HUB-007,SEC-006,optimal_*+p_excess_hint
2024-10-23 09:00:00,fructificacion,86.85,70.51,20.59,1,26.84,20.29,205.76,1843,HUB-016,SEC-004,optimal_*
2024-06-07 01:00:00,floracion,66.79,18.35,21.19,0,35.83,12.56,167.36,1774,HUB-015,SEC-052,water_deficit_floracion
2024-10-28 18:00:00,maduracion,86.76,59.87,22.33,1,32.72,13.54,160.38,1559,HUB-005,SEC-010,optimal_*
2024-12-08 22:00:00,vegetativo,81.01,82.72,23.03,1,23.8,13.19,197.87,1496,HUB-015,SEC-039,excess_humidity_soil
2024-09-17 05:00:00,vegetativo,63.83,65.82,21.29,0,37.19,10.84,198.57,1782,HUB-004,SEC-002,optimal_*
